float_id,profile_index,latitude,longitude,date,temp_surface_c,salinity_surface,max_depth_m,num_depth_levels,source_file
2902137,0,0.104,70.309,2014-09-16,29.084,34.833,2000.5,59,D2902137_005.nc
2902137,0,-0.101,70.692,2014-09-26,29.293,34.584,1900.4,58,D2902137_006.nc
2902137,0,-0.04,71.031,2014-10-06,29.562,34.752,1900.0,59,D2902137_007.nc
2902137,0,-0.074,71.494,2014-10-16,28.726,34.996,2000.1,59,D2902137_008.nc
2902137,0,0.483,71.637,2014-10-26,29.179,35.534,2000.0,59,D2902137_009.nc
2902137,0,0.212,71.412,2014-11-05,29.229,35.434,1899.5,58,D2902137_010.nc
2902137,0,0.476,71.776,2014-11-15,28.995,35.557,1999.6,59,D2902137_011.nc
2902137,0,0.942,71.86,2014-11-25,28.668,35.455,1899.4,58,D2902137_012.nc
2902137,0,0.67,72.587,2014-12-05,28.893,35.444,2000.2,59,D2902137_013.nc
2902137,0,0.771,73.032,2014-12-15,28.81,35.509,1899.9,58,D2902137_014.nc
2902137,0,0.509,74.154,2015-01-04,28.462,34.215,2000.2,59,D2902137_016.nc
2902137,0,0.062,74.927,2015-01-14,28.388,34.842,1900.0,58,D2902137_017.nc
2902137,0,0.27,77.081,2015-01-24,28.693,35.085,1996.6,59,D2902137_018.nc
2902137,0,0.611,78.32,2015-02-03,29.277,34.89,1899.3,58,D2902137_019.nc
2902137,0,1.136,79.133,2015-02-13,29.264,34.635,1999.2,59,D2902137_020.nc
2902137,0,1.47,79.697,2015-02-23,29.101,34.844,1900.3,57,D2902137_021.nc
2902138,0,-0.972,66.807,2014-08-07,29.023,35.118,383.0,37,D2902138_001.nc
2902138,0,-1.244,67.88,2014-08-17,29.424,35.044,1989.0,101,D2902138_002.nc
2902138,0,-1.026,67.777,2014-08-27,29.268,34.9,1980.0,101,D2902138_003.nc
2902138,0,-0.841,67.919,2014-09-06,28.393,35.065,2002.0,100,D2902138_004.nc
2902138,0,-0.639,67.636,2014-09-16,29.401,34.827,2031.0,103,D2902138_005.nc
2902138,0,-0.636,67.414,2014-09-26,29.11,34.612,2004.0,100,D2902138_006.nc
2902138,0,-1.216,67.821,2014-10-06,29.291,34.574,2010.0,100,D2902138_007.nc
2902138,0,-0.393,68.387,2014-10-16,28.77,35.035,1989.0,101,D2902138_008.nc
2902138,0,-0.788,68.654,2014-10-26,28.907,35.18,2006.0,100,D2902138_009.nc
2902138,0,-1.834,68.524,2014-11-05,29.086,35.114,1986.0,101,D2902138_010.nc
2902138,0,-0.841,67.767,2014-11-15,28.808,35.469,2004.0,99,D2902138_011.nc
2902138,0,-0.359,67.146,2014-11-25,28.633,35.475,1988.0,100,D2902138_012.nc
2902138,0,-0.73,67.559,2014-12-05,28.6,35.395,1989.0,101,D2902138_013.nc
2902138,0,-0.218,68.184,2014-12-15,28.339,35.312,2003.0,100,D2902138_014.nc
2902138,0,0.212,68.835,2014-12-25,27.931,35.383,1986.0,97,D2902138_015.nc
2902138,0,-0.044,69.409,2015-01-04,27.757,35.402,2002.0,100,D2902138_016.nc
2902138,0,0.623,69.236,2015-01-14,28.294,35.323,2033.0,103,D2902138_017.nc
2902138,0,0.633,69.335,2015-01-24,27.928,35.178,2007.0,100,D2902138_018.nc
2902138,0,0.585,70.118,2015-02-03,27.294,35.117,1960.0,98,D2902138_019.nc
2902138,0,0.797,71.327,2015-02-13,26.666,35.202,1960.0,97,D2902138_020.nc
2902139,0,-2.045,66.898,2014-08-10,28.671,35.007,1982.0,95,D2902139_001.nc
2902139,0,-2.714,66.908,2014-08-20,28.709,34.987,2004.0,100,D2902139_002.nc
2902139,0,-2.876,66.884,2014-08-30,28.98,35.084,1979.0,102,D2902139_003.nc
2902139,0,-2.707,67.258,2014-09-09,28.894,34.949,2003.0,101,D2902139_004.nc
2902139,0,-2.256,67.148,2014-09-19,29.112,34.689,2012.0,100,D2902139_005.nc
2902139,0,-1.809,67.25,2014-09-29,28.811,34.633,1989.0,101,D2902139_006.nc
2902139,0,-1.926,67.857,2014-10-09,28.995,34.761,1986.0,102,D2902139_007.nc
2902139,0,-1.055,67.728,2014-10-19,29.15,35.103,1965.0,99,D2902139_008.nc
2902139,0,-1.446,68.052,2014-10-29,28.713,35.166,1989.0,101,D2902139_009.nc
2902140,0,-3.043,66.815,2014-08-10,28.438,34.96,1964.0,97,D2902140_001.nc
2902140,0,-3.313,66.237,2014-08-20,28.15,35.054,1980.0,99,D2902140_002.nc
2902140,0,-3.345,65.517,2014-08-30,28.695,34.939,1981.0,101,D2902140_003.nc
2902140,0,-3.224,64.707,2014-09-09,28.553,35.055,1983.0,102,D2902140_004.nc
2902140,0,-3.339,63.93,2014-09-19,28.692,35.081,1980.0,100,D2902140_005.nc
2902140,0,-3.274,63.238,2014-09-29,28.931,34.907,1979.0,102,D2902140_006.nc
2902140,0,-2.929,62.879,2014-10-09,29.08,35.19,1981.0,98,D2902140_007.nc
2902140,0,-2.647,62.729,2014-10-19,28.602,35.023,1978.0,102,D2902140_008.nc
2902140,0,-3.167,62.828,2014-10-29,28.828,35.079,2010.0,100,D2902140_009.nc
2902140,0,-3.023,62.915,2014-11-08,29.411,35.18,1984.0,101,D2902140_010.nc
2902140,0,-2.833,63.182,2014-11-18,28.452,35.155,1977.0,101,D2902140_011.nc
2902140,0,-3.078,63.866,2014-11-28,28.728,35.238,1969.0,99,D2902140_012.nc
2902140,0,-2.709,64.139,2014-12-08,29.464,34.924,1979.0,101,D2902140_013.nc
2902140,0,-3.123,64.245,2014-12-18,28.156,35.044,1982.0,101,D2902140_014.nc
2902140,0,-3.32,65.128,2014-12-28,27.814,35.12,1953.0,99,D2902140_015.nc
2902140,0,-3.465,66.67,2015-01-07,27.964,34.91,1982.0,99,D2902140_016.nc
2902140,0,-3.621,67.749,2015-01-17,28.626,34.728,1977.0,101,D2902140_017.nc
2902140,0,-2.951,68.698,2015-01-27,28.526,34.983,1984.0,98,D2902140_018.nc
2902140,0,-2.685,68.952,2015-02-06,29.427,34.807,2006.0,101,D2902140_019.nc
2902140,0,-2.622,68.938,2015-02-16,29.051,34.73,1988.0,102,D2902140_020.nc
